PortfolioID,InstrumentID,Amount
306,2003,244
306,2011,360
306,2013,439
306,2017,313
306,2020,462
306,2028,510
306,2034,449
306,2054,163
306,2065,224
306,2067,519
306,2071,537
306,2085,294
306,2087,362
306,2088,63
306,2096,589
306,2100,359
306,2106,372
306,2108,498
306,2109,321
306,2112,358
306,2115,519
306,2124,453
306,2134,65
306,2137,525
306,2144,562
306,2145,471
306,2146,582
306,2168,178
306,2171,432
306,2174,258
306,2183,431
306,2188,96
306,2194,425
306,2240,554
306,2241,395
306,2243,576
306,2245,530
306,2247,350
306,2248,477
306,2252,316
306,2254,298
306,2255,129
306,2257,267
306,2259,131
306,2262,416
306,2263,565
306,2268,617
306,2269,213
306,2273,300
306,2289,525
306,2296,345
306,2297,343
306,2300,668
306,2302,488
306,2312,453
306,2313,279
306,2324,423
306,2348,349
306,2356,444
306,2369,355
306,2375,128
306,2396,462
306,2405,238
306,2406,212
306,2409,385
306,2410,281
306,2412,489
306,2416,115
306,2418,320
306,2420,418
306,2421,147
306,2424,455
306,2433,381
306,2442,405
306,2455,509
306,2463,335
306,2469,379
306,2474,288
306,2478,364
306,2492,308
306,2502,218
306,2505,299
306,2518,575
306,2520,496
306,2521,306
306,2522,319
306,2524,566
306,2536,399
306,2539,489
306,2541,582
306,2546,346
306,2565,221
306,2574,350
306,2580,226
306,2581,373
306,2599,474
306,2612,422
306,2616,24
306,2617,491
306,2618,285
306,2628,207
306,2639,588
306,2640,540
306,2641,342
306,2642,370
306,2657,595
306,2664,205
306,2677,62
306,2683,462
306,2686,539
306,2694,381
306,2700,238
306,2701,91
306,2702,342
306,2706,452
306,2710,379
306,2716,429
306,2717,274
306,2736,478
306,2739,226
306,2746,279
306,2750,226
306,2762,248
306,2763,566
306,2770,393
306,2779,526
306,2791,406
306,2795,293
306,2796,238
306,2797,702
306,2802,363
306,2803,383
306,2829,338
306,2846,476
306,2848,562
306,2857,257
306,2858,402
306,2862,312
306,2867,330
306,2875,392
306,2877,357
306,2881,410
306,2890,514
306,2908,396
306,2915,434
306,2916,264
306,2918,554
306,2929,595
306,2941,353
306,2942,441
306,2943,250
306,2950,307
306,2953,33
306,2961,230
306,2968,243
306,2971,594
306,2973,420
306,2976,223
306,2985,449
306,2987,372
306,2997,346
306,3004,62
306,3006,458
306,3015,740
306,3016,507
306,3017,286
306,3039,656
306,3044,469
306,3060,530
306,3068,252
306,3072,546
306,3087,487
306,3094,354
306,3100,376
306,3101,646
306,3104,553
306,3105,501
306,3107,221
306,3108,507
306,3129,454
306,3160,564
306,3174,359
306,3176,566
306,3186,534
306,3203,113
306,3206,385
306,3210,556
306,3219,240
306,3244,583
306,3247,548
306,3248,50
306,3249,592
306,3250,148
306,3252,373
306,3253,488
306,3254,516
306,3255,483
306,3256,580
306,3257,373
306,3260,494
306,3261,416
306,3269,581
306,3270,362
306,3274,508
306,3358,432
306,3359,405
306,3361,433
306,3384,510
306,3386,331
306,3393,145
306,3394,194
306,3404,331
306,3405,276
306,3418,448
306,3420,424
306,3421,449
306,3436,336
306,3448,469
306,3450,105
306,3471,494
306,3498,597
306,3499,591
306,3500,281
306,3504,541
306,3524,787
306,3525,455
306,3526,492
306,3528,557
306,3531,28
306,3545,320
306,3549,300
306,3577,9
306,3584,344
306,3614,480
306,3635,492
306,3638,367
306,3639,332
306,3668,382
306,3671,495
306,3684,303
306,3685,264
306,3686,430
306,3688,310
306,3689,24
306,3690,24
306,3707,236
306,3712,520
306,3763,293
306,3791,514
306,3844,506
306,3846,249
306,4022,569
306,4027,341
306,4029,582
306,4033,352
306,4034,735
306,4148,205
306,4424,185
307,47,440
307,50,629
307,293,407
307,296,622
307,318,603
307,527,791
307,728,272
307,778,649
307,858,736
307,1147,605
307,1186,87
307,1193,414
307,1213,641
307,1222,753
307,1617,612
307,1732,777
307,2060,524
307,2329,660
307,2485,322
307,2502,588
307,2858,701
307,2959,602
307,3173,460
307,3178,444
307,3949,406
307,4011,758
307,4226,710
307,4973,744
307,5110,536
307,5137,645
307,5528,457
307,5954,541
307,5995,738
307,6016,676
307,6322,589
307,7361,773
307,8784,670
307,8873,484
307,8949,445
307,8950,709
307,27831,588
307,30749,481
307,30820,490
307,31410,526
307,32587,790
307,33794,566
307,38061,561
307,40278,465
307,44195,663
307,44204,436
307,46578,545
307,46976,722
307,48394,561
307,48516,641
307,48696,456
307,48774,624
307,48780,558
307,49272,530
307,49530,540
307,50068,623
307,51255,464
307,52952,629
307,54286,498
307,54503,509
307,54997,751
307,55118,418
307,55247,666
307,55290,566
307,55765,560
307,55820,758
307,56367,722
307,56782,643
308,17,571
308,39,467
308,45,381
308,47,212
308,70,568
308,93,216
308,150,382
308,160,2
308,186,392
308,203,690
308,218,715
308,231,240
308,253,603
308,261,587
308,266,787
308,267,678
308,280,767
308,288,223
308,328,577
308,339,577
308,344,350
308,350,371
308,356,303
308,366,348
308,367,210
308,368,504
308,370,534
308,376,433
308,410,355
308,419,789
308,454,750
308,466,591
308,477,734
308,491,698
308,500,125
308,508,575
308,520,783
308,524,581
308,542,418
308,543,590
308,590,381
308,597,117
308,611,140
308,648,657
308,653,39
308,736,688
308,743,511
308,780,293
308,802,667
308,1037,45
308,1073,187
308,1259,210
308,1330,718
308,1342,582
308,1346,211
308,1347,347
308,1387,293
309,50,675
309,101,685
309,246,487
309,260,610
309,296,697
309,318,684
309,333,582
309,345,252
309,457,780
309,471,435
309,527,688
309,529,587
309,541,615
309,608,671
309,745,788
309,750,673
309,800,424
309,858,715
309,903,611
309,923,518
309,1060,634
309,1079,748
309,1080,702
309,1089,536
309,1101,578
309,1136,714
309,1148,738
309,1193,696
309,1196,693
309,1198,610
309,1203,620
309,1204,518
309,1208,635
309,1213,716
309,1221,772
309,1223,618
309,1225,416
309,1228,791
309,1234,685
309,1240,717
309,1250,500
309,1257,712
309,1258,682
309,1259,761
309,1262,646
309,1263,428
309,1272,766
309,1276,692
309,1278,787
309,1285,406
309,1288,723
309,1293,604
309,1358,440
309,1449,612
309,1704,645
309,1721,39
309,1909,299
309,1923,617
309,1960,528
309,2001,202
309,2019,700
309,2028,591
309,2100,561
309,2109,748
309,2321,334
309,2502,733
309,2762,441
309,2788,756
309,2791,733
309,2918,405
309,2959,798
309,3147,404
309,3246,442
309,3360,662
309,3396,744
309,3421,744
309,3481,763
309,3552,616
309,3578,445
309,3671,793
309,3871,534
309,3897,517
309,3911,663
309,4011,517
309,4027,503
309,4034,467
309,4226,792
309,4973,709
309,4993,720
309,5135,529
309,5292,743
309,5349,459
309,5377,683
309,5768,452
309,5782,480
309,5952,610
309,5989,528
309,6377,742
309,6385,314
309,6539,586
309,6662,468
309,6669,726
309,6796,732
309,6807,723
309,6874,716
309,7091,760
309,7147,407
309,7153,621
309,7361,773
309,7438,620
309,7482,728
309,7771,495
309,7934,517
309,8368,588
309,8464,682
309,8665,689
309,8784,473
309,8827,603
309,8874,429
309,8910,577
309,8961,518
309,26513,347
309,27899,525
309,30810,601
309,31221,90
309,31923,426
309,32587,452
309,33004,425
310,246,492
310,256,568
310,628,295
310,785,577
310,1275,230
310,1285,664
310,1339,562
310,1372,273
310,1375,10
310,2003,334
310,2278,763
310,2407,503
310,2455,246
310,3033,144
310,4085,389
311,1,386
311,6,545
311,7,220
311,10,246
311,11,754
311,14,286
311,15,14
311,16,76
311,17,48
311,21,548
311,23,58
311,27,114
311,28,86
311,31,252
311,34,745
311,39,302
311,40,220
311,45,464
311,48,245
311,50,284
311,57,48
311,61,377
311,62,208
311,74,372
311,79,123
311,83,390
311,89,275
311,95,242
311,100,323
311,105,536
311,110,357
311,122,347
311,135,324
311,140,95
311,150,652
311,153,246
311,155,766
311,158,52
311,161,271
311,163,315
311,164,155
311,165,365
311,168,57
311,185,298
311,186,180
311,195,388
311,203,243
311,204,437
311,207,361
311,208,51
311,218,63
311,222,377
311,224,262
311,225,398
311,235,467
311,236,319
311,237,194
311,246,324
311,260,586
311,261,339
311,262,370
311,266,160
311,270,82
311,276,46
311,277,328
311,280,348
311,282,8
311,289,294
311,293,52
311,296,211
311,300,518
311,303,385
311,315,245
311,316,326
311,317,201
311,318,725
311,329,24
311,339,477
311,342,14
311,346,367
311,349,374
311,351,289
311,356,776
311,357,619
311,360,3
311,361,363
311,362,261
311,364,330
311,368,219
311,371,350
311,376,271
311,377,620
311,378,253
311,379,303
311,380,461
311,384,176
311,408,358
311,412,279
311,416,354
311,421,312
311,422,32
311,434,238
311,440,498
311,450,237
311,453,93
311,454,717
311,455,223
311,457,672
311,463,272
311,464,94
311,474,300
311,475,518
311,477,114
311,480,634
311,485,113
311,488,61
311,489,378
311,494,208
311,500,226
311,506,86
311,507,133
311,508,147
311,510,368
311,514,453
311,515,231
311,516,154
311,517,32
311,524,261
311,527,635
311,529,645
311,531,50
311,534,267
311,539,527
311,541,107
311,552,346
311,553,302
311,569,391
311,586,330
311,587,339
311,588,230
311,589,681
311,590,753
311,592,102
311,593,199
311,594,301
311,595,313
311,596,93
311,597,666
311,599,1
311,603,361
311,605,348
311,608,489
311,613,146
311,616,11
311,628,219
311,635,267
311,637,132
311,647,437
311,648,284
311,650,285
311,653,313
311,691,288
311,694,217
311,707,361
311,720,552
311,733,312
311,736,639
311,750,281
311,780,754
311,786,288
311,788,140
311,798,279
311,800,752
311,805,212
311,809,373
311,828,384
311,832,304
311,836,80
311,838,225
311,852,408
311,897,149
311,898,91
311,899,265
311,900,241
311,901,196
311,902,332
311,903,145
311,904,376
311,905,301
311,906,81
311,907,124
311,908,224
311,909,130
311,910,259
311,911,220
311,912,272
311,913,387
311,914,682
311,915,288
311,916,699
311,917,237
311,918,387
311,919,183
311,920,621
311,921,356
311,922,37
311,923,305
311,924,247
311,926,76
311,928,71
311,930,303
311,932,241
311,933,347
311,934,104
311,936,132
311,937,364
311,938,359
311,942,59
311,943,385
311,944,10
311,945,122
311,947,57
311,948,528
311,949,339
311,950,212
311,951,74
311,952,117
311,953,246
311,954,313
311,955,221
311,960,177
311,962,41
311,964,59
311,969,349
311,971,306
311,972,202
311,973,346
311,976,1
311,982,257
311,992,19
311,1007,80
311,1008,309
311,1009,36
311,1010,177
311,1012,181
311,1013,94
311,1014,2
311,1015,286
311,1016,30
311,1018,157
311,1019,284
311,1020,103
311,1022,240
311,1026,283
311,1027,351
311,1028,557
311,1029,352
311,1031,187
311,1032,190
311,1035,609
311,1036,670
311,1042,225
311,1047,509
311,1049,453
311,1055,110
311,1059,60
311,1079,276
311,1081,368
311,1082,30
311,1083,73
311,1084,159
311,1085,8
311,1086,366
311,1088,608
311,1091,188
311,1092,28
311,1093,121
311,1094,232
311,1095,153
311,1096,274
311,1097,468
311,1099,33
311,1100,139
311,1101,468
311,1103,306
311,1104,336
311,1113,180
311,1124,237
311,1125,111
311,1127,266
311,1135,216
311,1148,566
311,1167,46
311,1177,37
311,1179,74
311,1183,121
311,1185,62
311,1188,53
311,1193,530
311,1196,292
311,1197,371
311,1198,626
311,1203,320
311,1204,304
311,1207,583
311,1210,424
311,1212,226
311,1213,344
311,1214,152
311,1219,78
311,1225,416
311,1231,228
311,1234,504
311,1240,780
311,1242,308
311,1245,39
311,1247,585
311,1250,529
311,1252,304
311,1253,143
311,1254,44
311,1259,76
311,1262,491
311,1265,460
311,1266,125
311,1267,265
311,1268,117
311,1269,175
311,1270,708
311,1271,393
311,1275,5
311,1276,17
311,1282,358
311,1283,311
311,1284,47
311,1286,145
311,1287,507
311,1290,179
311,1291,719
311,1292,155
311,1293,635
311,1296,60
311,1299,282
311,1302,672
311,1304,212
311,1307,469
311,1334,186
311,1343,171
311,1344,227
311,1353,373
311,1356,394
311,1357,116
311,1363,377
311,1367,172
311,1370,211
311,1371,346
311,1372,11
311,1373,119
311,1374,376
311,1375,362
311,1376,603
311,1377,311
311,1380,495
311,1385,435
311,1387,255
311,1390,47
311,1391,195
311,1393,720
311,1394,295
311,1395,198
311,1396,598
311,1397,129
311,1398,263
311,1401,247
311,1408,696
311,1416,227
311,1417,8
311,1422,48
311,1438,138
311,1445,99
311,1457,327
311,1459,503
311,1460,39
311,1466,452
311,1479,274
311,1488,341
311,1500,294
311,1513,284
311,1515,2
311,1527,266
311,1544,499
311,1552,385
311,1569,422
311,1580,231
311,1584,228
311,1586,440
311,1588,489
311,1589,279
311,1593,140
311,1608,528
311,1610,284
311,1611,317
311,1616,611
311,1617,685
311,1645,329
311,1653,51
311,1672,536
311,1674,773
311,1682,218
311,1693,418
311,1694,237
311,1702,339
311,1704,642
311,1711,203
311,1721,522
311,1722,348
311,1727,322
311,1729,278
311,1744,399
311,1747,432
311,1752,327
311,1784,602
311,1792,263
311,1801,392
311,1810,733
311,1876,500
311,1882,265
311,1888,1
311,1892,540
311,1894,20
311,1907,420
311,1912,764
311,1917,540
311,1918,425
311,1936,480
311,1937,486
311,1944,516
311,1945,548
311,1947,648
311,1948,644
311,1949,599
311,1950,599
311,1953,529
311,1954,237
311,1957,654
311,1960,508
311,1961,483
311,1962,406
311,2000,448
311,2001,488
311,2002,359
311,2006,590
311,2011,75
311,2012,537
311,2018,743
311,2019,365
311,2028,663
311,2041,254
311,2054,442
311,2058,346
311,2067,500
311,2076,222
311,2077,377
311,2078,475
311,2079,571
311,2080,550
311,2085,267
311,2094,469
311,2096,270
311,2099,419
311,2112,350
311,2115,59
311,2118,267
311,2125,509
311,2132,294
311,2133,571
311,2137,556
311,2144,425
311,2145,592
311,2150,485
311,2166,309
311,2194,341
311,2231,738
311,2243,483
311,2245,722
311,2248,598
311,2268,405
311,2273,203
311,2278,333
311,2302,587
311,2312,593
311,2313,365
311,2321,339
311,2322,500
311,2334,73
311,2336,308
311,2340,293
311,2352,227
311,2353,559
311,2355,545
311,2369,276
311,2375,399
311,2384,160
311,2390,99
311,2391,374
311,2393,581
311,2396,486
311,2398,555
311,2403,306
311,2405,81
311,2406,598
311,2407,570
311,2420,578
311,2421,266
311,2424,401
311,2431,267
311,2463,508
311,2469,285
311,2470,429
311,2485,36
311,2490,549
311,2496,410
311,2497,216
311,2501,705
311,2529,409
311,2539,765
311,2565,576
311,2567,374
311,2571,587
311,2581,424
311,2605,238
311,2617,298
311,2628,317
311,2641,408
311,2642,129
311,2671,603
311,2720,6
311,2724,255
311,2728,233
311,2735,101
311,2736,429
311,2739,459
311,2759,431
311,2762,590
311,2763,290
311,2779,378
311,2797,454
311,2802,288
311,2805,324
311,2819,740
311,2822,109
311,2852,492
311,2866,540
311,2870,425
311,2871,451
311,2875,168
311,2881,583
311,2890,598
311,2915,411
311,2916,203
311,2918,427
311,2919,473
311,2942,416
311,2944,591
311,2947,745
311,2948,584
311,2950,39
311,2987,431
311,2991,573
311,3000,182
311,3006,592
311,3020,260
311,3035,541
311,3039,568
311,3044,356
311,3061,407
311,3062,506
311,3068,373
311,3072,161
311,3089,240
311,3098,712
311,3100,688
311,3101,208
311,3104,701
311,3105,209
311,3111,311
311,3114,300
311,3148,499
311,3175,257
311,3176,526
311,3185,548
311,3194,634
311,3196,675
311,3247,461
311,3248,140
311,3252,469
311,3255,475
311,3256,561
311,3257,452
311,3259,367
311,3269,109
311,3296,427
311,3317,217
311,3363,536
311,3365,472
311,3386,614
311,3408,517
311,3414,682
311,3418,374
311,3435,547
311,3436,241
311,3448,588
311,3450,365
311,3451,255
311,3466,378
311,3467,314
311,3468,441
311,3478,601
311,3479,422
311,3489,19
311,3494,533
311,3505,538
311,3507,368
311,3510,425
311,3512,468
311,3555,494
311,3578,460
311,3591,268
311,3623,574
311,3624,569
311,3633,188
311,3634,405
311,3639,505
311,3649,508
311,3654,420
311,3675,530
311,3699,448
311,3735,415
311,3740,317
311,3745,581
311,3751,563
311,3753,359
311,3791,727
311,3801,488
311,3811,356
311,3827,262
311,3844,328
311,3893,509
311,3952,570
311,3977,329
311,3978,538
311,3980,558
311,3996,407
311,4002,284
311,4008,365
311,4018,549
311,4019,408
311,4022,544
311,4025,326
311,4027,626
311,4033,457
311,4034,582
311,4041,530
311,4062,686
311,4080,308
311,4085,722
311,4111,583
311,4132,493
311,4161,228
311,4187,527
311,4203,430
311,4219,34
311,4225,737
311,4246,456
311,4263,416
311,4277,540
311,4291,335
311,4292,302
311,4310,264
311,4327,583
311,4329,419
311,4333,411
311,4339,417
311,4351,413
311,4357,453
311,4359,554
311,4360,289
311,4361,489
311,4369,310
311,4370,353
311,4427,470
311,4432,242
311,4447,566
311,4462,255
311,4464,269
311,4465,457
311,4478,290
311,4480,383
311,4489,407
311,4503,363
311,4508,333
311,4526,243
311,4535,576
311,4537,598
311,4558,408
311,4585,517
311,4603,350
311,4623,566
311,4638,256
311,4639,383
311,4661,441
311,4700,589
311,4704,562
311,4757,426
311,4787,572
311,4795,273
311,4802,328
311,4848,250
311,4855,225
311,4912,467
311,4936,231
311,4963,684
311,4972,562
311,4995,548
311,5048,173
311,5049,404
311,5060,176
311,5103,499
311,5218,788
311,5267,596
311,5299,631
311,5303,19
311,5349,583
311,5357,227
311,5377,350
311,5418,796
311,5420,261
311,5445,562
311,5459,258
311,5502,592
311,5601,377
311,5620,329
311,5644,465
311,5707,346
311,5718,334
311,5836,468
311,5938,320
311,5943,486
311,5957,219
311,5989,473
311,6059,376
311,6092,155
311,6156,379
311,6157,357
311,6225,295
311,6227,290
311,6231,489
311,6232,377
311,6233,281
311,6235,467
311,6237,500
311,6238,375
311,6239,307
311,6240,254
311,6245,430
311,6260,303
311,6276,259
311,6281,442
311,6303,318
311,6308,257
311,6314,337
311,6318,53
311,6355,336
311,6356,406
311,6357,548
311,6378,621
311,6386,486
311,6390,427
311,6412,231
311,6413,224
311,6422,334
311,6423,461
311,6428,347
311,6429,574
311,6431,241
311,6432,530
311,6446,576
311,6448,282
311,6450,752
311,6452,564
311,6458,267
311,6466,302
311,6468,234
311,6470,258
311,6473,578
311,6477,538
311,6480,479
311,6484,455
311,6498,86
311,6516,483
311,6521,391
311,6522,385
311,6525,214
311,6527,545
311,6533,476
311,6537,218
311,6539,431
311,6561,336
311,6562,568
311,6565,669
311,6585,196
311,6613,334
311,6630,545
311,6636,419
311,6638,188
311,6646,304
311,6658,501
311,6659,280
311,6662,401
311,6663,484
311,6678,166
311,6686,463
311,6718,549
311,6724,337
311,6732,263
311,6735,433
311,6743,413
311,6753,582
311,6777,514
311,6785,507
311,6787,415
311,6788,176
311,6791,164
311,6797,574
311,6810,383
311,6813,318
311,6822,381
311,6829,485
311,6832,225
311,6850,323
311,6852,281
311,6856,258
311,6873,501
311,6979,487
311,6986,709
311,7018,444
311,7036,392
311,7059,580
311,7085,432
311,7107,380
311,7121,208
311,7178,451
311,7198,226
311,7207,244
311,7212,500
311,7247,557
311,7250,83
311,7255,458
311,7263,241
311,7283,366
311,7305,202
311,7311,290
311,7357,464
311,7367,256
311,7386,586
311,7394,213
311,7493,547
311,7560,480
311,7584,573
311,7614,451
311,7649,499
311,7702,456
311,7782,371
311,7787,721
311,7791,228
311,7822,484
311,7916,455
311,7944,501
311,7980,545
311,8008,306
311,8009,540
311,8039,247
311,8057,309
311,8094,542
311,8169,476
311,8183,420
311,8187,534
311,8190,462
311,8263,416
311,8268,221
311,8337,432
311,8385,354
311,8451,594
311,8460,534
311,8463,361
311,8482,302
311,8487,384
311,8493,205
311,8502,471
311,8524,443
311,8529,419
311,8533,494
311,8535,539
311,8584,276
311,8611,273
311,8612,321
311,8614,521
311,8616,516
311,8617,441
311,8618,336
311,8622,451
311,8623,448
311,8633,404
311,8636,643
311,8644,577
311,8657,532
311,8661,541
311,8665,609
311,8672,565
311,8695,359
311,8718,352
311,8745,515
311,8772,472
311,8808,448
311,8819,398
311,8820,292
311,8821,374
311,8850,385
311,8880,232
311,8916,483
311,8920,577
311,8921,300
311,8929,549
311,8972,569
311,8983,463
311,8984,518
311,9004,528
311,9005,368
311,26242,543
311,27821,429
311,32139,587
311,32296,7
311,32598,524
311,39292,743
311,40819,664
311,41566,485
311,42011,219
311,45186,607
312,1,666
312,2,157
312,6,689
312,11,238
312,17,283
312,21,189
312,25,578
312,28,707
312,32,158
312,34,46
312,36,478
312,39,673
312,45,658
312,50,787
312,52,387
312,57,350
312,85,560
312,95,190
312,99,685
312,105,678
312,111,765
312,112,12
312,125,769
312,141,156
312,162,459
312,171,562
312,176,299
312,187,224
312,190,622
312,203,410
312,206,641
312,218,390
312,224,110
312,231,412
312,235,369
312,246,444
312,247,477
312,249,94
312,260,12
312,265,442
312,290,221
312,292,390
312,296,671
312,306,403
312,316,31
312,318,551
312,321,156
312,322,399
312,339,9
312,348,460
312,349,452
312,352,272
312,356,136
312,357,420
312,363,758
312,367,93
312,372,565
312,377,645
312,380,716
312,410,374
312,440,263
312,441,780
312,457,584
312,464,388
312,474,201
312,485,117
312,492,381
312,509,685
312,527,706
312,529,311
312,532,436
312,539,273
312,541,705
312,551,315
312,556,544
312,562,523
312,581,605
312,585,629
312,587,325
312,588,395
312,589,624
312,592,201
312,593,732
312,597,658
312,605,245
312,608,750
312,639,244
312,648,595
312,663,726
312,708,295
312,733,293
312,736,480
312,786,59
312,788,209
312,818,408
312,858,479
312,866,749
312,896,389
312,919,366
312,922,394
312,923,231
312,926,662
312,1046,757
312,1047,767
312,1057,601
312,1059,591
312,1060,587
312,1073,302
312,1089,660
312,1094,594
312,1095,209
312,1097,370
312,1111,473
312,1123,317
312,1127,362
312,1176,411
312,1179,544
312,1183,17
312,1188,309
312,1191,608
312,1192,607
312,1193,472
312,1196,416
312,1198,112
312,1199,270
312,1200,523
312,1208,526
312,1213,781
312,1214,647
312,1217,274
312,1218,500
312,1221,531
312,1222,528
312,1228,512
312,1231,547
312,1240,788
312,1244,427
312,1264,773
312,1267,424
312,1291,167
312,1299,619
312,1339,583
312,1344,477
312,1370,408
312,1385,412
312,1391,396
312,1392,424
312,1393,7
312,1396,308
312,1405,329
312,1466,207
312,1500,339
312,1513,556
312,1517,57
312,1544,208
312,1566,193
312,1569,463
312,1573,361
312,1580,26
312,1584,475
312,1610,565
312,1612,7
312,1614,371
312,1616,264
312,1617,444
312,1653,483
312,1673,734
312,1674,549
312,1683,339
312,1687,137
312,1701,372
312,1719,772
312,1721,57
312,1729,13
312,1734,676
312,1747,384
312,1777,83
312,1784,716
312,1797,67
312,1821,530
312,1875,318
312,1876,68
312,1883,35
312,1885,324
312,1897,480
312,1912,330
312,1916,30
312,1918,156
312,1923,67
312,1956,460
312,2002,243
312,2020,488
312,2022,356
312,2071,237
312,2105,403
312,2124,497
312,2167,140
312,2174,340
312,2247,226
312,2252,174
312,2289,602
312,2291,515
312,2302,366
312,2303,700
312,2331,583
312,2333,205
312,2353,163
312,2384,170
312,2391,445
312,2395,701
312,2396,230
312,2427,138
312,2436,253
312,2499,493
312,2539,250
312,2571,442
312,2580,589
312,2599,568
312,2671,403
312,2683,177
312,2692,738
312,2700,419
312,2723,52
312,2759,98
312,2762,174
312,2770,282
312,2797,348
312,2858,692
312,2890,326
312,2908,769
312,2916,69
312,2919,545
312,2943,13
312,2959,654
312,2968,372
312,2985,386
312,2997,451
312,3006,265
312,3019,786
312,3044,237
312,3046,482
312,3067,746
312,3107,231
312,3113,46
312,3114,285
312,3160,264
312,3253,64
312,3256,669
312,3267,163
312,3274,168
312,3358,274
312,3404,46
312,3418,727
312,3424,558
312,3471,406
312,3498,532
312,3528,122
312,3578,657
312,3702,670
313,1,524
313,2,364
313,5,448
313,10,536
313,19,385
313,25,385
313,32,290
313,34,519
313,47,403
313,110,682
313,135,491
313,150,424
313,165,458
313,186,307
313,198,558
313,208,63
313,215,484
313,253,466
313,266,563
313,288,323
313,318,759
313,339,401
313,344,220
313,345,569
313,355,301
313,356,611
313,357,495
313,364,609
313,367,535
313,376,437
313,377,585
313,380,513
313,381,432
313,457,798
313,480,484
313,500,412
313,520,598
313,527,649
313,539,778
313,552,499
313,586,260
313,587,338
313,588,700
313,589,554
313,590,509
313,595,563
313,597,380
313,648,402
313,733,638
313,736,225
313,778,447
313,784,189
313,788,502
313,832,493
313,904,523
313,910,495
313,1059,453
313,1079,491
313,1088,560
313,1090,406
313,1097,526
313,1127,552
313,1183,117
313,1198,531
313,1201,57
313,1219,458
313,1240,596
313,1246,432
313,1258,497
313,1270,531
313,1287,761
313,1345,353
313,1350,383
313,1387,483
313,1393,365
313,1407,232
313,1485,448
313,1518,541
313,1544,411
313,1573,472
313,1580,503
313,1594,300
313,1597,607
313,1608,260
313,1615,581
313,1625,761
313,1641,577
313,1682,443
313,1721,775
313,1732,230
313,1784,465
313,1801,563
313,1835,231
313,1894,516
313,1917,458
313,1923,455
313,1954,470
313,1961,494
313,2006,515
313,2011,388
313,2012,299
313,2028,501
313,2080,510
313,2081,536
313,2194,685
313,2353,645
313,2384,782
313,2394,676
313,2396,363
313,2409,542
313,2410,572
313,2420,508
313,2421,447
313,2422,544
313,2424,243
313,2490,327
313,2571,592
313,2605,566
313,2617,470
313,2671,715
313,2687,474
313,2700,483
313,2706,383
313,2710,563
313,2712,318
313,2724,266
313,2762,493
313,2770,568
313,2858,423
313,2959,285
313,2978,509
313,2997,41
313,3101,494
313,3114,568
313,3147,643
313,3176,275
313,3252,429
313,3301,563
313,3386,88
313,3408,564
313,3578,603
313,3617,359
313,3623,522
313,3744,418
313,3753,545
313,3755,578
313,3798,427
313,3827,506
313,3897,646
313,3948,456
313,3969,577
313,3977,596
313,3999,249
313,4014,461
313,4015,78
313,4018,520
313,4020,587
313,4022,494
313,4025,509
313,4069,489
313,4161,357
313,4226,430
313,4246,649
313,4270,416
313,4299,574
313,4306,512
313,4308,741
313,4310,719
313,4344,178
313,4369,382
313,4643,359
313,4718,207
313,4720,205
313,4776,533
313,4814,311
313,4816,463
313,4821,467
313,4823,568
313,4865,212
313,4886,793
313,4901,321
313,4963,573
313,4973,549
313,4992,363
313,4993,651
313,4994,596
313,4995,637
313,5014,669
313,5026,320
313,5151,127
313,5152,541
313,5218,648
313,5266,567
313,5299,232
313,5349,625
313,5389,563
313,5400,283
313,5418,638
313,5445,578
313,5459,517
313,5481,334
313,5502,569
313,5528,90
313,5574,542
313,5620,566
313,5669,784
313,5679,689
313,5785,355
313,5810,584
313,5872,355
313,5903,268
313,5952,653
313,5989,601
313,5991,370
313,5995,789
313,6155,526
313,6156,477
313,6157,259
313,6213,310
313,6281,599
313,6287,305
313,6323,431
313,6373,528
313,6377,750
313,6378,468
313,6503,422
313,6534,533
313,6537,461
313,6539,745
313,6550,237
313,6565,758
313,6617,477
313,6711,471
313,6873,336
313,6874,539
313,6927,341
313,6944,461
313,6947,261
313,6986,569
313,7090,101
313,7143,739
313,7147,475
313,7153,617
313,7154,438
313,7158,203
313,7162,467
313,7163,235
313,7173,253
313,7320,500
313,7324,452
313,7325,105
313,7361,271
313,7438,596
313,7439,569
313,7458,404
313,8093,171
313,8360,783
313,8361,396
313,8369,365
313,8529,388
313,8576,494
313,8622,639
313,8636,557
313,8644,536
313,8665,495
313,8783,361
313,8798,481
313,8830,287
313,8831,320
313,8860,285
313,8874,462
313,8907,570
313,8908,643
313,8917,171
313,8949,387
313,8957,477
313,8961,706
313,8970,272
313,8984,464
313,27788,236
313,30707,428
313,30822,484
313,31878,370
313,32029,518
313,33166,471
313,33437,521
313,33615,491
313,33794,220
313,35836,472
313,36525,289
313,37727,350
313,37733,324
313,44022,478
313,45210,377
313,45501,241
313,46578,576
314,1,104
314,260,626
314,318,611
314,356,741
314,480,683
314,593,710
314,1036,568
314,1196,767
314,1198,732
314,1270,422
314,1291,780
314,1676,601
314,2542,406
314,2571,668
314,50872,235
314,58559,731
314,79132,758
314,92259,783
314,109487,615
314,112183,475
314,112552,606
314,112556,750
314,112852,664
314,114935,523
314,115210,643
314,115569,579
314,115617,414
314,115713,404
314,116797,500
314,117176,450
314,119145,591
314,122882,721
314,122892,459
