InstrumentID,Currency,Ignore,Expired
3508,EUR,False,False
3703,GBP,False,False
3706,USD,False,False
3727,USD,False,True
3811,USD,False,False
3917,USD,False,False
838,GBP,False,False
41,USD,False,False
55,CHF,True,True
68,EUR,True,True
147,CHF,False,False
216,USD,False,False
242,CHF,True,False
256,USD,False,False
312,USD,True,False
321,USD,False,False
381,USD,False,False
469,EUR,False,True
521,CHF,False,False
1150,USD,True,False
1367,USD,False,False
3357,GBP,False,True
3538,GBP,False,True
3564,USD,False,True
4054,USD,False,False
4069,USD,False,False
2075,CHF,False,False
2092,GBP,False,False
2131,GBP,True,False
3677,GBP,False,False
4114,CHF,False,False
4422,USD,True,True
4862,EUR,False,False
4936,EUR,False,False
6107,GBP,False,False
7089,CHF,False,False
7327,USD,False,False
7396,EUR,True,False
7936,USD,False,True
7941,CHF,True,True
8197,USD,False,False
44555,CHF,False,False
48682,CHF,True,False
59447,EUR,False,True
69761,EUR,True,False
71180,USD,False,False
76111,CHF,False,False
89759,GBP,True,False
96829,EUR,False,False
97826,EUR,True,False
98587,USD,False,True
100843,CHF,True,False
101070,USD,False,False
102753,CHF,False,False
103980,EUR,True,False
105197,GBP,False,False
105355,USD,False,False
105769,USD,False,False
107555,USD,True,False
109374,USD,False,False
110586,USD,False,False
188,USD,False,False
220,USD,False,False
285,USD,False,False
330,USD,False,False
338,USD,False,False
606,CHF,False,False
611,CHF,False,True
74458,GBP,False,False
79702,USD,False,False
99114,USD,False,False
116797,USD,False,False
122882,USD,False,False
122904,USD,False,False
127202,EUR,False,True
130,EUR,True,True
327,USD,False,False
435,EUR,False,False
986,USD,False,False
1037,EUR,False,False
1437,EUR,True,False
1545,USD,True,False
1591,EUR,False,False
1772,CHF,False,False
1779,USD,False,False
1880,GBP,False,False
2322,EUR,False,True
2522,CHF,True,True
2536,CHF,False,False
2642,GBP,False,False
2808,EUR,False,False
3479,USD,False,False
3593,USD,False,True
3699,CHF,False,False
3745,CHF,False,False
3802,USD,False,False
3937,CHF,False,False
4443,EUR,False,True
4553,CHF,False,True
4625,USD,False,True
4691,EUR,False,False
4789,USD,True,False
4811,USD,False,True
4874,EUR,False,False
5490,CHF,True,False
5518,CHF,True,False
5522,EUR,True,True
5981,EUR,True,True
6116,CHF,True,True
6157,EUR,False,False
6264,CHF,True,True
6316,USD,False,False
6645,USD,True,False
6678,EUR,True,True
6725,EUR,True,False
6951,CHF,True,False
7001,USD,True,False
7060,USD,True,False
7164,EUR,False,True
7817,CHF,True,False
7991,GBP,False,False
8371,USD,False,False
8499,USD,True,True
8633,EUR,False,False
8861,USD,False,False
69844,EUR,False,False
87232,GBP,False,False
98809,USD,False,False
134853,EUR,False,False
837,CHF,False,False
1457,CHF,False,True
1612,CHF,False,False
1821,USD,False,False
2384,GBP,False,False
2390,EUR,False,False
2496,EUR,False,False
2622,GBP,False,False
2836,GBP,True,False
2879,CHF,True,False
2978,USD,True,False
3189,GBP,False,True
3254,USD,False,False
3450,USD,False,False
3515,CHF,False,True
3525,CHF,True,True
3969,EUR,False,False
135,GBP,False,False
637,USD,False,False
7064,CHF,False,False
26151,CHF,False,True
1707,USD,False,False
2153,CHF,True,False
2379,USD,False,False
2381,EUR,True,False
2383,CHF,True,False
8387,USD,False,True
33615,EUR,False,False
59018,USD,False,True
98124,USD,True,False
673,GBP,False,False
741,EUR,False,False
3717,EUR,False,False
4270,USD,False,False
5146,USD,False,False
5570,CHF,True,False
5690,CHF,False,False
6223,EUR,False,False
6283,EUR,False,False
6291,EUR,False,True
6350,EUR,False,False
6857,USD,False,True
7099,CHF,False,False
7235,GBP,True,False
7256,USD,False,False
7382,USD,False,False
8132,USD,False,False
8157,CHF,True,False
8906,USD,False,False
8907,USD,False,False
8965,CHF,False,False
26662,USD,False,False
26776,USD,False,False
27156,USD,True,False
27523,CHF,False,False
27713,USD,False,False
27722,CHF,True,True
27731,EUR,True,False
27800,CHF,False,True
27801,USD,False,True
27838,USD,False,False
27850,USD,True,False
27878,USD,False,False
30867,USD,True,False
31435,USD,True,True
32031,EUR,False,False
32554,GBP,False,False
32562,GBP,False,False
34323,USD,False,False
34405,USD,False,False
36276,USD,True,True
37830,USD,True,False
41769,USD,False,True
42723,CHF,True,False
44022,CHF,False,False
44397,CHF,False,False
44633,CHF,True,False
44828,EUR,False,False
44974,USD,True,False
45431,CHF,False,False
45517,CHF,False,False
45720,CHF,False,False
46578,CHF,False,False
46948,USD,False,True
47099,CHF,False,False
47124,CHF,False,False
47404,EUR,False,True
48043,CHF,False,False
48082,CHF,False,False
48414,EUR,False,True
48982,USD,True,True
48997,USD,False,False
50583,EUR,True,False
50601,CHF,False,False
52281,USD,False,False
52287,USD,False,False
52319,CHF,False,False
52328,EUR,True,True
52458,USD,False,True
52722,CHF,False,False
53121,EUR,False,False
53326,CHF,False,True
53460,EUR,False,False
53519,USD,False,False
53883,CHF,False,False
54272,USD,False,False
54995,USD,False,False
55444,USD,False,False
55768,CHF,True,False
55814,USD,False,True
55908,CHF,False,False
55995,USD,False,True
56069,CHF,False,True
56095,CHF,False,False
56145,CHF,False,True
56174,CHF,False,False
56339,USD,True,True
56607,EUR,True,True
56757,USD,False,False
56908,CHF,False,False
57274,USD,True,False
57368,USD,False,False
57453,USD,True,True
57504,CHF,True,True
57980,EUR,False,False
58347,USD,False,True
58554,EUR,False,False
59118,GBP,True,False
59141,CHF,False,False
59684,GBP,True,False
60126,USD,False,False
60161,USD,False,False
60291,USD,True,False
60763,USD,False,False
61240,CHF,False,False
62203,USD,True,True
62250,USD,True,False
62956,USD,True,False
62999,USD,True,False
63808,CHF,True,True
64575,GBP,True,False
64716,USD,False,False
64957,USD,False,False
64969,USD,False,False
64983,GBP,True,True
64993,EUR,True,False
65037,CHF,True,False
65261,GBP,False,False
66371,USD,True,False
67197,EUR,False,False
67255,EUR,False,False
67408,EUR,False,True
67734,CHF,False,False
68945,GBP,False,False
69644,CHF,False,False
69712,CHF,True,False
70159,USD,False,False
70533,USD,True,True
70567,USD,True,True
71033,USD,True,False
71057,GBP,False,False
71264,GBP,True,False
71379,EUR,False,False
71468,USD,True,False
71520,USD,True,True
71535,USD,False,False
71579,USD,False,False
71899,CHF,False,False
72104,CHF,True,False
72209,USD,True,False
72393,EUR,False,False
72731,USD,False,False
72741,CHF,False,True
73321,USD,False,False
73392,CHF,True,False
73664,USD,True,False
73881,USD,True,True
74228,USD,True,False
74677,USD,False,False
76173,EUR,False,True
77307,GBP,False,False
77561,CHF,False,False
77837,EUR,False,True
79029,USD,False,True
79091,USD,False,False
79357,USD,True,False
79868,USD,False,False
80586,USD,False,False
80831,CHF,False,False
81018,CHF,True,False
81564,EUR,False,False
81591,CHF,False,False
81847,USD,False,False
82667,GBP,True,False
83132,CHF,False,False
83134,CHF,False,True
83803,EUR,True,False
84187,EUR,False,False
84772,USD,False,False
84944,USD,True,False
84952,USD,False,True
85412,GBP,True,False
85510,EUR,True,False
85736,EUR,False,False
85788,EUR,True,True
85796,CHF,False,True
86298,EUR,False,True
86332,USD,False,False
86347,USD,False,False
86721,EUR,True,True
87306,CHF,False,False
87430,GBP,True,False
88140,CHF,False,False
89837,USD,True,True
90469,EUR,False,False
90746,USD,True,True
91414,USD,True,False
92058,CHF,True,True
92420,EUR,True,True
93272,EUR,False,False
93838,USD,False,True
95167,USD,False,False
95311,USD,False,False
95375,EUR,False,True
95543,USD,False,False
95858,CHF,False,True
95875,USD,True,True
96281,CHF,True,False
96606,CHF,False,True
96610,CHF,False,False
96821,EUR,False,False
97188,EUR,False,False
97225,GBP,True,True
97752,CHF,False,False
97921,USD,False,False
97957,EUR,False,False
98056,EUR,False,False
98243,CHF,False,False
99145,CHF,False,True
101142,EUR,False,False
103249,EUR,False,False
103253,EUR,False,False
103299,EUR,False,False
103335,USD,False,True
103688,EUR,False,False
106002,USD,False,False
106204,EUR,False,True
106696,USD,False,False
107769,EUR,True,True
107953,USD,True,False
108190,USD,True,True
108945,GBP,False,True
109578,USD,True,True
109673,CHF,False,True
109846,CHF,False,False
109850,USD,False,False
110127,EUR,False,True
110501,USD,True,False
110553,EUR,False,True
110591,CHF,False,False
110655,GBP,False,False
110730,USD,False,False
111659,EUR,False,False
112175,EUR,False,False
112515,GBP,True,False
113741,USD,False,False
114180,USD,False,False
114935,CHF,False,False
115534,USD,True,False
115617,EUR,False,False
115624,USD,True,True
118696,CHF,True,False
303,EUR,False,False
421,USD,False,False
688,USD,False,False
897,USD,True,False
976,EUR,True,False
1085,CHF,False,True
2287,CHF,False,False
2414,USD,False,False
2430,USD,True,False
2471,EUR,False,False
2669,GBP,False,True
2748,GBP,False,False
2941,USD,False,False
3412,USD,False,False
3417,USD,False,False
3519,USD,True,False
3628,CHF,False,False
3643,CHF,False,False
3836,USD,True,True
3959,GBP,False,False
4042,CHF,True,True
4047,CHF,False,True
1888,USD,False,False
1948,CHF,False,False
2670,USD,True,True
461,CHF,True,False
3967,USD,False,False
5296,GBP,False,True
5525,CHF,True,False
6370,USD,False,False
6776,EUR,False,True
7615,USD,False,False
8918,EUR,False,False
30825,EUR,False,False
31408,USD,False,False
37727,USD,False,False
38886,CHF,False,True
43744,EUR,False,False
45447,CHF,False,False
51094,GBP,False,False
52545,USD,True,False
55451,CHF,False,False
60950,USD,False,False
1911,USD,False,False
1995,EUR,True,False
2368,CHF,False,False
3178,USD,False,False
3434,GBP,False,False
3906,CHF,False,False
26160,USD,False,False
26294,USD,False,False
44197,CHF,True,False
56941,EUR,False,False
58803,CHF,False,False
69640,EUR,False,True
77846,USD,False,False
91355,USD,False,False
96655,USD,False,False
65,CHF,False,False
609,CHF,False,False
761,CHF,False,False
250,USD,True,False
2052,CHF,False,False
3079,USD,False,False
3086,EUR,False,True
3268,EUR,False,True
3480,USD,False,False
3606,USD,False,True
3653,USD,False,False
3972,GBP,False,False
4091,USD,False,False
4771,EUR,True,False
5103,USD,False,False
5401,GBP,True,True
5785,EUR,False,False
5970,CHF,False,True
6003,GBP,False,False
6618,USD,False,False
6732,EUR,False,False
6936,USD,False,False
7018,EUR,True,True
7036,USD,True,False
7263,CHF,False,False
8528,EUR,False,False
26084,USD,False,False
26471,CHF,False,False
27253,USD,True,False
32598,EUR,True,False
33495,CHF,False,False
33660,CHF,False,False
33880,USD,False,False
34528,EUR,True,False
48322,CHF,True,False
48698,USD,True,False
50514,CHF,True,False
52245,CHF,False,False
52435,EUR,False,False
53123,USD,False,False
53125,GBP,False,False
54256,EUR,False,False
55052,GBP,True,False
55805,CHF,False,True
56333,CHF,True,False
60756,CHF,False,False
65188,USD,True,False
67087,USD,False,False
70728,CHF,False,True
71466,USD,False,False
72171,CHF,True,False
72720,EUR,False,True
73023,GBP,False,True
74275,USD,False,False
74416,CHF,True,False
74754,USD,True,True
74916,EUR,True,False
79592,CHF,True,True
79677,CHF,True,False
80549,USD,False,False
81156,USD,False,False
83976,USD,False,False
84116,USD,False,False
85438,CHF,False,True
86000,USD,False,False
86884,CHF,False,True
86911,USD,False,False
87304,USD,True,True
88810,CHF,False,False
88812,CHF,False,False
90374,GBP,True,False
90376,USD,True,True
90947,EUR,False,False
91199,USD,True,True
93422,CHF,False,True
93443,EUR,False,True
93512,EUR,False,False
94896,USD,False,True
94959,USD,False,False
95088,EUR,True,True
95441,GBP,False,False
96467,CHF,False,True
96728,EUR,False,True
96911,CHF,True,False
97306,USD,False,False
99117,CHF,False,False
99764,USD,True,False
99917,CHF,True,False
100272,USD,False,False
102123,CHF,False,True
102993,CHF,True,False
103141,EUR,False,False
103279,CHF,False,False
103624,GBP,False,True
104944,GBP,True,False
105429,CHF,True,False
105715,GBP,True,True
105844,CHF,False,False
106062,USD,True,False
106100,USD,False,False
106144,CHF,False,False
106438,EUR,True,True
106916,USD,False,False
107141,USD,False,False
107348,EUR,False,False
107978,EUR,False,False
108156,CHF,False,True
108932,GBP,False,False
110461,CHF,False,False
112421,CHF,True,False
112552,USD,False,False
113064,USD,False,True
113705,CHF,False,True
113829,GBP,False,False
113862,USD,False,False
114074,GBP,True,False
114342,EUR,True,False
127108,CHF,False,False
127152,USD,False,False
127198,EUR,False,True
127206,GBP,False,False
128620,USD,True,True
131168,CHF,True,True
133771,EUR,True,False
134170,CHF,True,True
139116,CHF,True,False
140715,EUR,False,True
141890,CHF,True,False
142422,USD,False,False
148881,USD,True,False
155392,CHF,True,False
160590,CHF,False,True
635,USD,True,False
728,CHF,False,False
1007,CHF,False,True
1009,GBP,False,False
1323,USD,False,False
1587,USD,False,False
1975,CHF,True,False
1987,USD,False,False
1996,CHF,False,False
2037,USD,True,True
2044,CHF,False,True
2097,USD,True,False
2111,USD,False,False
2130,CHF,False,False
2163,CHF,False,False
415,USD,True,False
999,USD,False,False
1021,CHF,False,False
2016,CHF,False,True
2180,USD,True,False
2475,USD,False,False
2792,CHF,False,False
2817,EUR,True,False
2846,CHF,False,False
3070,USD,False,False
3153,CHF,True,False
3710,CHF,False,True
7040,GBP,True,False
26695,GBP,True,False
34153,EUR,False,False
3726,EUR,False,True
7387,CHF,False,True
8981,CHF,False,False
801,CHF,False,False
2123,EUR,True,False
5693,USD,False,False
6743,CHF,False,False
8544,GBP,True,True
27706,CHF,False,False
34150,EUR,False,False
53464,USD,False,True
55566,CHF,True,False
56030,GBP,True,False
56171,CHF,False,False
58025,CHF,False,False
58998,CHF,False,False
60074,GBP,False,False
101947,USD,True,True
104374,USD,False,False
112290,CHF,False,True
114662,USD,False,False
119145,USD,False,False
160438,EUR,False,False
2004,CHF,False,False
2393,USD,False,False
4367,USD,False,False
4846,CHF,False,True
7318,USD,False,False
2456,EUR,False,True
12,CHF,False,False
28,USD,False,False
43,CHF,False,False
238,CHF,False,False
279,GBP,False,False
280,EUR,False,False
294,USD,True,True
452,USD,False,False
613,EUR,False,False
631,USD,True,False
650,CHF,False,False
664,GBP,True,True
694,CHF,False,False
709,USD,False,False
711,USD,False,False
934,CHF,False,False
2469,USD,False,False
2779,USD,False,False
4187,CHF,False,False
4992,USD,True,False
6297,USD,False,True
8865,CHF,False,False
26025,USD,False,False
26562,CHF,False,True
31374,USD,False,False
31685,USD,False,False
45668,GBP,False,False
374,USD,False,False
2059,USD,False,False
4254,USD,False,False
68554,USD,False,False
61,USD,False,False
667,GBP,True,True
704,USD,False,False
810,CHF,True,True
839,USD,False,False
3125,GBP,False,False
3422,USD,True,False
3920,CHF,True,False
3925,GBP,True,False
3930,CHF,False,False
3932,CHF,True,False
3963,USD,False,False
3965,EUR,True,False
3966,CHF,False,False
53000,CHF,False,False
54997,USD,False,False
55269,USD,False,False
117176,GBP,False,False
156607,CHF,False,False
15,USD,False,True
98,EUR,False,True
193,USD,False,False
239,GBP,False,False
258,USD,False,False
352,GBP,True,True
409,USD,False,False
502,GBP,True,True
514,USD,False,False
575,GBP,False,False
742,USD,False,True
1015,GBP,False,False
1049,USD,False,False
1479,USD,False,False
1590,GBP,False,False
1603,USD,True,False
1762,USD,False,False
1840,USD,True,True
1916,CHF,False,False
1920,EUR,False,False
1991,CHF,False,False
2089,CHF,False,False
2090,CHF,False,False
2093,EUR,False,True
2138,EUR,False,False
2142,GBP,False,False
2148,CHF,False,False
2195,CHF,True,True
2305,GBP,False,False
2315,USD,False,False
2327,GBP,True,False
2335,USD,False,False
2404,USD,False,True
2421,USD,False,False
2422,EUR,False,False
2428,CHF,False,False
2429,CHF,False,True
2451,EUR,False,False
2495,CHF,False,False
2582,EUR,False,False
2798,CHF,False,False
2860,CHF,True,False
2862,CHF,True,True
2900,USD,False,False
2915,USD,False,False
2924,CHF,True,True
2948,USD,False,False
3013,USD,True,True
3036,USD,True,False
3439,USD,False,False
3554,CHF,True,True
3581,USD,False,True
3687,EUR,True,False
3696,EUR,False,False
3740,EUR,False,False
3761,EUR,True,False
3843,EUR,True,False
3950,CHF,True,False
3955,USD,False,True
3961,USD,False,False
3962,CHF,True,False
3970,GBP,False,False
4135,USD,False,False
4275,EUR,False,False
4415,USD,True,True
4438,USD,True,False
4441,CHF,False,True
4444,EUR,False,False
4454,GBP,False,True
4467,CHF,False,False
4519,EUR,True,False
4533,EUR,False,False
4577,USD,True,False
4614,USD,True,False
4618,CHF,True,False
4619,CHF,False,False
4624,EUR,False,False
4638,EUR,False,False
4642,GBP,False,False
4697,GBP,False,False
4734,EUR,False,False
4800,USD,True,False
4855,CHF,False,False
4899,USD,True,True
4915,USD,True,False
4980,CHF,False,False
4987,CHF,True,False
4989,GBP,False,False
5014,CHF,False,False
5025,USD,False,False
5040,EUR,False,False
5055,EUR,False,False
5139,USD,True,True
5151,USD,False,False
5159,EUR,False,False
5165,USD,False,False
5205,EUR,False,False
5210,CHF,True,False
5244,USD,True,True
5294,EUR,False,False
5313,CHF,False,True
5329,USD,False,False
5524,USD,False,False
5540,EUR,False,False
5621,USD,True,False
5666,USD,True,False
5691,EUR,False,False
5734,EUR,True,False
5735,CHF,False,True
5736,GBP,False,False
5737,CHF,False,False
5746,USD,True,False
5882,USD,False,False
5942,EUR,False,False
5943,EUR,False,False
5955,CHF,True,True
6155,GBP,False,False
6156,GBP,False,False
6213,USD,True,False
6287,CHF,False,False
6338,GBP,False,False
6379,EUR,False,True
6383,USD,False,False
6548,CHF,False,False
6559,GBP,False,True
6564,CHF,False,False
6582,CHF,True,True
6602,CHF,True,False
6659,USD,False,False
6664,EUR,False,False
6707,EUR,False,False
6731,GBP,False,True
6755,CHF,False,False
6803,USD,False,True
6887,GBP,True,True
6888,EUR,False,True
6902,EUR,True,False
6952,USD,False,False
6977,CHF,False,False
7007,USD,True,True
7045,USD,True,False
7046,USD,False,False
7117,CHF,False,True
7137,USD,False,False
7285,CHF,False,False
7293,USD,False,False
7308,USD,False,True
7324,USD,False,False
7325,GBP,False,False
7367,USD,False,False
7411,USD,True,False
7481,CHF,False,False
7743,EUR,False,False
7802,USD,False,True
7842,EUR,False,True
7844,USD,False,False
7845,EUR,True,False
7846,USD,False,False
7915,USD,False,False
7976,USD,True,True
7984,GBP,False,False
7987,CHF,True,False
8131,EUR,True,True
8340,USD,False,False
8373,USD,False,False
8526,CHF,True,False
8531,EUR,True,False
8640,CHF,True,True
8783,USD,False,False
8810,CHF,False,False
8854,GBP,False,True
25962,CHF,True,False
26258,CHF,True,True
26403,CHF,False,False
26480,EUR,False,False
26547,USD,False,True
26585,EUR,False,False
26603,USD,False,False
26606,USD,False,False
26684,CHF,False,False
26704,USD,False,False
26736,CHF,False,True
26842,USD,False,False
27002,USD,True,False
27022,EUR,False,False
27032,USD,False,False
27109,EUR,True,False
27555,CHF,True,False
27611,CHF,False,False
27646,USD,False,False
27704,CHF,False,True
27778,CHF,False,False
27793,USD,True,False
27808,USD,True,False
31150,EUR,False,True
31225,CHF,False,False
32352,USD,False,False
32387,USD,False,False
32596,USD,False,False
33171,USD,False,False
33834,GBP,False,True
34319,USD,False,False
34530,CHF,False,False
36519,USD,False,False
36708,EUR,False,True
39381,CHF,False,False
39446,USD,False,False
40574,USD,True,False
40732,EUR,False,False
42011,EUR,False,True
42725,USD,False,False
43838,USD,True,True
43921,USD,True,True
43936,USD,False,True
44245,USD,False,False
44761,EUR,False,False
44972,CHF,False,True
45183,CHF,True,True
45506,USD,False,False
45726,CHF,False,False
45728,USD,False,False
46322,CHF,False,False
46335,USD,False,False
46965,CHF,False,False
47200,CHF,False,True
47640,USD,True,False
47997,CHF,True,True
48304,USD,False,False
48696,CHF,False,True
48744,CHF,False,False
48877,CHF,False,False
49526,CHF,False,False
49528,EUR,True,False
49649,USD,False,False
49651,USD,False,False
49817,USD,False,False
50641,EUR,False,True
50651,USD,False,False
50794,CHF,True,True
51277,EUR,True,False
51931,EUR,False,False
51937,GBP,True,False
52462,USD,False,True
53318,GBP,False,False
53468,EUR,True,False
53550,USD,True,True
54190,USD,True,False
54331,GBP,False,False
54648,USD,False,True
54745,GBP,True,False
55094,EUR,False,True
55207,USD,False,False
55232,GBP,True,False
55245,CHF,True,False
55290,USD,False,False
55577,EUR,True,True
55721,EUR,True,True
56003,CHF,True,False
56251,EUR,True,True
56587,EUR,False,False
56801,CHF,True,False
57528,USD,True,False
58301,USD,False,False
58351,GBP,False,True
58627,CHF,False,False
58975,EUR,False,False
59022,USD,True,False
59900,EUR,False,False
59995,EUR,False,False
60037,USD,False,False
60072,USD,False,False
60293,CHF,True,False
60487,CHF,True,True
60609,CHF,True,True
60753,USD,True,False
61248,CHF,False,False
62801,CHF,True,False
63072,EUR,True,True
63826,CHF,True,False
63876,CHF,False,False
63992,EUR,False,False
64197,EUR,False,False
64839,EUR,False,False
64900,USD,False,False
65126,EUR,False,False
65310,GBP,True,False
65982,EUR,False,False
66090,EUR,True,False
66297,USD,False,False
66335,GBP,False,False
66934,USD,False,False
67252,CHF,False,True
67695,USD,False,False
67923,USD,False,False
68073,EUR,False,False
68444,USD,True,False
68901,CHF,True,True
68952,USD,False,False
68959,USD,False,False
69685,USD,False,True
69746,CHF,False,False
70465,USD,True,False
71106,EUR,False,True
71135,EUR,True,False
71248,USD,False,True
71429,EUR,True,False
71533,CHF,False,True
71745,USD,False,False
72603,GBP,True,False
72641,EUR,False,False
72733,USD,False,False
73759,EUR,False,False
74545,USD,False,False
74851,CHF,False,False
74944,EUR,True,True
74948,USD,True,False
75813,CHF,False,True
76060,USD,False,False
76272,USD,False,False
77800,CHF,False,False
77866,EUR,True,True
78266,USD,False,False
78349,USD,True,True
78772,CHF,True,True
79008,EUR,False,False
79251,GBP,True,False
79274,EUR,True,False
79553,USD,False,True
79695,CHF,True,True
79720,GBP,False,True
79879,CHF,True,False
80083,USD,False,False
80219,EUR,False,True
80693,CHF,False,True
80846,CHF,False,False
81083,CHF,False,True
81660,USD,False,True
81788,USD,False,False
82041,USD,False,False
82527,EUR,False,False
83613,EUR,False,False
85342,EUR,False,False
85401,CHF,False,False
85881,EUR,False,False
86142,EUR,False,False
86644,CHF,True,True
87192,GBP,True,False
87234,CHF,True,True
87298,USD,False,True
88118,GBP,False,False
89039,CHF,False,True
89085,CHF,True,False
89343,USD,True,True
89470,GBP,True,True
89774,CHF,False,False
89864,EUR,False,False
90430,USD,True,False
90439,USD,False,True
91485,EUR,False,False
91976,USD,False,True
92309,USD,False,False
93320,USD,False,False
93855,CHF,False,True
94018,CHF,True,True
94070,CHF,True,True
94833,USD,False,False
94864,CHF,False,False
95147,USD,True,False
95165,USD,False,False
95182,USD,True,False
95473,USD,False,False
95475,USD,True,True
95499,EUR,False,False
95558,EUR,False,False
95780,CHF,True,False
95782,CHF,True,False
95963,EUR,True,False
95965,CHF,False,False
96004,USD,False,True
96007,USD,False,False
96110,USD,True,False
96432,USD,False,False
96588,EUR,False,True
96811,EUR,False,True
97860,CHF,False,False
98607,USD,False,True
98829,USD,True,False
99728,GBP,False,False
100159,EUR,False,False
100383,USD,False,True
101525,CHF,False,False
102033,EUR,True,True
102194,USD,False,False
102252,CHF,False,False
102407,EUR,False,False
102716,USD,False,True
103048,EUR,True,True
103384,USD,False,True
103772,USD,False,False
104913,CHF,False,False
105213,CHF,False,False
106022,EUR,False,True
106491,EUR,False,False
106918,EUR,False,False
107069,USD,False,True
107999,GBP,False,False
108090,GBP,False,False
108583,CHF,True,True
108981,USD,True,False
109074,USD,False,False
109895,CHF,False,False
110348,CHF,False,False
110882,CHF,False,False
111360,USD,True,True
111624,USD,True,False
111921,CHF,True,True
112818,USD,True,True
113252,USD,False,False
113573,CHF,False,False
114060,CHF,True,False
114670,EUR,False,False
115122,USD,True,False
115216,CHF,False,False
115877,CHF,False,False
115881,CHF,True,True
116397,EUR,True,False
117123,CHF,False,True
118082,CHF,False,False
120466,CHF,False,False
126006,CHF,False,False
130642,CHF,True,True
130682,EUR,True,True
135887,USD,False,False
139130,USD,False,False
141718,CHF,True,False
141866,USD,False,True
152091,USD,True,False
152844,CHF,False,False
156726,GBP,True,False
159462,CHF,True,False
161594,USD,False,True
162376,GBP,False,False
2106,USD,False,False
2549,CHF,False,False
4799,USD,False,False
5171,USD,False,True
8985,USD,False,False
42002,USD,False,True
44694,GBP,False,False
2275,EUR,False,True
2450,CHF,False,False
2709,USD,False,False
3148,CHF,False,False
3264,GBP,False,False
3397,USD,True,False
3398,USD,False,False
4092,USD,False,True
6093,USD,False,False
6305,CHF,False,False
6662,USD,False,False
6811,USD,False,False
7236,EUR,False,True
7649,EUR,True,False
7708,GBP,False,False
7810,USD,False,False
7811,EUR,True,True
7812,EUR,False,False
7841,CHF,False,True
8537,GBP,False,False
26492,CHF,False,True
26700,USD,False,False
31221,USD,True,True
37857,USD,False,True
47518,USD,False,False
1586,EUR,False,False
1644,USD,False,False
2297,CHF,False,False
3908,USD,False,True
3979,CHF,True,False
4744,USD,False,True
5784,USD,True,False
6058,CHF,False,False
6793,CHF,False,False
7566,CHF,False,True
26712,CHF,False,False
38499,USD,False,False
43679,USD,True,False
50658,USD,False,False
50740,EUR,True,False
50742,EUR,False,False
51935,USD,False,False
52767,CHF,False,False
65130,USD,False,False
70678,EUR,False,False
97673,CHF,True,False
519,CHF,False,False
42738,USD,False,False
45081,CHF,False,False
46,CHF,False,False
156,GBP,False,False
191,CHF,False,False
783,CHF,False,False
190,CHF,False,True
495,EUR,True,True
872,CHF,False,False
1132,EUR,False,False
1913,USD,True,False
2673,EUR,False,False
3415,USD,False,False
3637,EUR,True,False
3814,CHF,False,False
3993,CHF,False,False
4334,USD,True,False
4470,GBP,True,True
4928,GBP,True,False
5028,USD,False,True
5530,EUR,False,True
5668,USD,False,False
6123,CHF,False,True
6301,USD,True,True
6509,CHF,False,False
7172,USD,False,True
7460,CHF,False,False
7564,CHF,False,True
7574,USD,False,True
7786,EUR,True,False
7820,CHF,True,True
7938,GBP,False,False
7979,USD,True,False
8014,USD,False,True
8199,CHF,True,False
8327,CHF,False,True
8367,USD,False,False
8485,EUR,True,False
26150,USD,False,False
26228,CHF,True,False
26318,GBP,False,False
26326,EUR,False,True
26578,USD,False,True
31437,USD,True,False
31524,USD,True,True
31930,USD,True,True
40491,USD,True,False
43899,CHF,True,False
45000,USD,False,True
47274,CHF,True,True
48165,CHF,True,False
52528,EUR,True,True
52617,CHF,True,False
52885,USD,False,False
53447,CHF,False,False
58425,GBP,True,False
61206,EUR,False,False
64701,USD,False,False
68137,EUR,True,False
68967,CHF,True,False
69516,USD,False,False
71108,EUR,True,True
71438,CHF,False,False
78836,USD,True,False
81054,CHF,True,True
81786,USD,True,True
205,EUR,False,False
351,CHF,False,False
2155,USD,False,False
2359,CHF,False,False
3022,EUR,False,False
3037,EUR,False,False
4174,EUR,False,False
4688,USD,False,True
5602,USD,True,False
3980,CHF,False,False
33646,CHF,True,True
74795,USD,False,False
234,USD,False,True
255,USD,True,False
275,CHF,False,False
437,USD,True,False
548,USD,False,False
30,EUR,False,False
72,CHF,False,True
116,USD,False,True
121,EUR,True,False
124,EUR,False,False
171,EUR,True,False
178,EUR,True,False
213,CHF,True,False
218,USD,False,False
263,CHF,False,False
287,USD,False,False
290,GBP,False,False
299,CHF,False,False
302,USD,True,False
305,USD,False,False
324,USD,False,True
331,USD,True,False
427,USD,False,False
444,CHF,False,True
446,USD,True,True
568,USD,False,False
633,USD,True,True
753,GBP,False,True
756,EUR,False,False
766,USD,False,True
828,USD,False,True
830,CHF,False,False
844,EUR,True,True
892,EUR,False,True
1046,GBP,False,False
1163,USD,False,False
2962,EUR,True,False
51705,GBP,False,False
52668,CHF,True,True
62344,USD,False,False
63515,CHF,False,False
66198,CHF,True,True
67193,CHF,False,True
67799,EUR,False,False
1351,GBP,True,False
1472,USD,True,False
1554,GBP,True,False
747,GBP,False,False
2380,USD,False,False
2382,CHF,False,False
3387,CHF,True,False
3821,GBP,True,True
4084,EUR,False,False
6482,CHF,False,True
6550,USD,False,False
6763,CHF,True,False
